date,weekday,month,scheduled_departure,hour,origin,destination,train_type,weather,construction_work,is_rush_hour,is_weekend,delay_minutes,is_delayed
2024-01-17,Wednesday,1,2024-01-17 17:28,17,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,False,True,False,0.3,False
2024-01-18,Thursday,1,2024-01-18 06:11,6,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,False,False,2.9,False
2024-01-18,Thursday,1,2024-01-18 06:20,6,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,2.4,False
2024-01-18,Thursday,1,2024-01-18 06:22,6,Berlin Hbf,Hamburg Hbf,ICE,rain,False,False,False,8.6,True
2024-01-18,Thursday,1,2024-01-18 07:22,7,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,True,True,False,1.5,False
2024-01-18,Thursday,1,2024-01-18 08:22,8,Munich Hbf,Frankfurt(Main) Hbf,ICE,storm,False,True,False,10.8,True
2024-01-18,Thursday,1,2024-01-18 11:45,11,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,True,False,False,3.6,False
2024-01-18,Thursday,1,2024-01-18 17:54,17,Cologne Hbf,Bonn Hbf,RE,clear,False,True,False,2.5,False
2024-01-18,Thursday,1,2024-01-18 18:25,18,Cologne Hbf,Bonn Hbf,RE,snow,False,True,False,5.2,True
2024-01-18,Thursday,1,2024-01-18 18:43,18,Hamburg Hbf,Hannover Hbf,IC,clear,True,True,False,8.6,True
2024-01-18,Thursday,1,2024-01-18 22:22,22,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,False,False,3.2,False
2024-01-19,Friday,1,2024-01-19 08:43,8,Munich Hbf,Augsburg Hbf,RE,rain,False,True,False,4.3,False
2024-01-19,Friday,1,2024-01-19 12:24,12,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,False,False,False,4.2,False
2024-01-19,Friday,1,2024-01-19 14:24,14,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,False,3.3,False
2024-01-19,Friday,1,2024-01-19 14:53,14,Cologne Hbf,Berlin Hbf,ICE,storm,False,False,False,8.8,True
2024-01-19,Friday,1,2024-01-19 15:20,15,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,4.6,False
2024-01-19,Friday,1,2024-01-19 16:50,16,Leipzig Hbf,Dresden Hbf,RE,clear,False,False,False,1.1,False
2024-01-19,Friday,1,2024-01-19 17:31,17,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,True,False,4.4,False
2024-01-19,Friday,1,2024-01-19 21:02,21,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,2.7,False
2024-01-20,Saturday,1,2024-01-20 06:36,6,Munich Hbf,Frankfurt(Main) Hbf,ICE,snow,False,False,True,12.8,True
2024-01-20,Saturday,1,2024-01-20 06:49,6,Leipzig Hbf,Dresden Hbf,RE,rain,False,False,True,0.7,False
2024-01-20,Saturday,1,2024-01-20 13:23,13,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,True,5.3,True
2024-01-20,Saturday,1,2024-01-20 16:57,16,Munich Hbf,Augsburg Hbf,RE,rain,False,False,True,2.4,False
2024-01-20,Saturday,1,2024-01-20 19:15,19,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,snow,False,True,True,4.6,False
2024-01-20,Saturday,1,2024-01-20 20:11,20,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,snow,False,False,True,3.5,False
2024-01-20,Saturday,1,2024-01-20 20:35,20,Munich Hbf,Augsburg Hbf,RE,rain,False,False,True,4.0,False
2024-01-20,Saturday,1,2024-01-20 21:51,21,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,snow,False,False,True,4.7,False
2024-01-21,Sunday,1,2024-01-21 07:20,7,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,True,True,True,3.3,False
2024-01-21,Sunday,1,2024-01-21 08:02,8,Cologne Hbf,Bonn Hbf,RE,rain,False,True,True,2.0,False
2024-01-21,Sunday,1,2024-01-21 08:07,8,Berlin Hbf,Hamburg Hbf,ICE,rain,False,True,True,3.6,False
2024-01-21,Sunday,1,2024-01-21 08:17,8,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,True,73.7,True
2024-01-21,Sunday,1,2024-01-21 08:18,8,Munich Hbf,Frankfurt(Main) Hbf,ICE,snow,False,True,True,6.1,True
2024-01-21,Sunday,1,2024-01-21 08:29,8,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,True,True,2.1,False
2024-01-21,Sunday,1,2024-01-21 10:10,10,Hamburg Hbf,Hannover Hbf,IC,snow,False,False,True,2.6,False
2024-01-21,Sunday,1,2024-01-21 10:50,10,Cologne Hbf,Berlin Hbf,ICE,snow,True,False,True,12.6,True
2024-01-21,Sunday,1,2024-01-21 12:07,12,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,True,4.4,False
2024-01-21,Sunday,1,2024-01-21 17:26,17,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,True,True,True,2.7,False
2024-01-21,Sunday,1,2024-01-21 17:56,17,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,snow,False,True,True,9.1,True
2024-01-21,Sunday,1,2024-01-21 19:47,19,Leipzig Hbf,Dresden Hbf,RE,clear,True,True,True,1.5,False
2024-01-22,Monday,1,2024-01-22 05:47,5,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,False,False,2.8,False
2024-01-22,Monday,1,2024-01-22 08:23,8,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,False,12.0,True
2024-01-22,Monday,1,2024-01-22 10:11,10,Cologne Hbf,Bonn Hbf,RE,storm,False,False,False,2.6,False
2024-01-22,Monday,1,2024-01-22 10:15,10,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,3.7,False
2024-01-22,Monday,1,2024-01-22 10:37,10,Cologne Hbf,Bonn Hbf,RE,clear,False,False,False,3.9,False
2024-01-22,Monday,1,2024-01-22 10:48,10,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,False,10.4,True
2024-01-22,Monday,1,2024-01-22 11:57,11,Leipzig Hbf,Dresden Hbf,RE,snow,False,False,False,3.6,False
2024-01-22,Monday,1,2024-01-22 13:36,13,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,False,False,17.2,True
2024-01-22,Monday,1,2024-01-22 14:52,14,Cologne Hbf,Berlin Hbf,ICE,snow,False,False,False,7.5,True
2024-01-22,Monday,1,2024-01-22 16:16,16,Leipzig Hbf,Dresden Hbf,RE,rain,False,False,False,3.3,False
2024-01-22,Monday,1,2024-01-22 17:04,17,Munich Hbf,Frankfurt(Main) Hbf,ICE,storm,False,True,False,11.8,True
2024-01-22,Monday,1,2024-01-22 17:18,17,Leipzig Hbf,Dresden Hbf,RE,snow,False,True,False,9.1,True
2024-01-22,Monday,1,2024-01-22 19:27,19,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,False,True,False,2.9,False
2024-01-23,Tuesday,1,2024-01-23 05:07,5,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,1.0,False
2024-01-23,Tuesday,1,2024-01-23 06:15,6,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,1.4,False
2024-01-23,Tuesday,1,2024-01-23 07:01,7,Cologne Hbf,Bonn Hbf,RE,rain,False,True,False,1.8,False
2024-01-23,Tuesday,1,2024-01-23 11:17,11,Hamburg Hbf,Hannover Hbf,IC,rain,True,False,False,3.6,False
2024-01-23,Tuesday,1,2024-01-23 16:02,16,Cologne Hbf,Bonn Hbf,RE,clear,True,False,False,2.4,False
2024-01-23,Tuesday,1,2024-01-23 16:59,16,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,True,False,False,4.8,False
2024-01-23,Tuesday,1,2024-01-23 17:20,17,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,True,True,False,1.0,False
2024-01-23,Tuesday,1,2024-01-23 18:22,18,Berlin Hbf,Potsdam Hbf,S-Bahn,snow,False,True,False,0.7,False
2024-01-23,Tuesday,1,2024-01-23 18:52,18,Cologne Hbf,Berlin Hbf,ICE,clear,False,True,False,6.8,True
2024-01-24,Wednesday,1,2024-01-24 05:34,5,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,True,False,False,8.7,True
2024-01-24,Wednesday,1,2024-01-24 07:51,7,Leipzig Hbf,Dresden Hbf,RE,rain,True,True,False,10.7,True
2024-01-24,Wednesday,1,2024-01-24 08:34,8,Berlin Hbf,Hamburg Hbf,ICE,snow,False,True,False,14.0,True
2024-01-24,Wednesday,1,2024-01-24 08:44,8,Cologne Hbf,Bonn Hbf,RE,snow,False,True,False,1.6,False
2024-01-24,Wednesday,1,2024-01-24 08:51,8,Cologne Hbf,Bonn Hbf,RE,clear,False,True,False,1.1,False
2024-01-24,Wednesday,1,2024-01-24 10:34,10,Berlin Hbf,Potsdam Hbf,S-Bahn,snow,False,False,False,0.5,False
2024-01-24,Wednesday,1,2024-01-24 14:42,14,Berlin Hbf,Hamburg Hbf,ICE,snow,False,False,False,13.8,True
2024-01-24,Wednesday,1,2024-01-24 16:15,16,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,False,3.8,False
2024-01-24,Wednesday,1,2024-01-24 17:01,17,Leipzig Hbf,Dresden Hbf,RE,rain,False,True,False,2.5,False
2024-01-24,Wednesday,1,2024-01-24 20:10,20,Berlin Hbf,Hamburg Hbf,ICE,snow,False,False,False,10.7,True
2024-01-24,Wednesday,1,2024-01-24 20:18,20,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,False,False,False,2.3,False
2024-01-25,Thursday,1,2024-01-25 05:57,5,Leipzig Hbf,Dresden Hbf,RE,rain,False,False,False,1.5,False
2024-01-25,Thursday,1,2024-01-25 06:29,6,Munich Hbf,Augsburg Hbf,RE,rain,False,False,False,3.1,False
2024-01-25,Thursday,1,2024-01-25 07:00,7,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,False,True,False,1.3,False
2024-01-25,Thursday,1,2024-01-25 07:01,7,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,snow,False,True,False,4.0,False
2024-01-25,Thursday,1,2024-01-25 09:35,9,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,False,False,6.9,True
2024-01-25,Thursday,1,2024-01-25 12:37,12,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,False,4.2,False
2024-01-25,Thursday,1,2024-01-25 14:42,14,Berlin Hbf,Hamburg Hbf,ICE,snow,False,False,False,14.7,True
2024-01-25,Thursday,1,2024-01-25 14:45,14,Hamburg Hbf,Hannover Hbf,IC,snow,False,False,False,8.1,True
2024-01-25,Thursday,1,2024-01-25 15:06,15,Cologne Hbf,Berlin Hbf,ICE,rain,False,False,False,10.2,True
2024-01-25,Thursday,1,2024-01-25 15:46,15,Berlin Hbf,Potsdam Hbf,S-Bahn,snow,False,False,False,3.3,False
2024-01-25,Thursday,1,2024-01-25 16:22,16,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,2.7,False
2024-01-25,Thursday,1,2024-01-25 16:54,16,Cologne Hbf,Bonn Hbf,RE,rain,False,False,False,9.5,True
2024-01-25,Thursday,1,2024-01-25 17:01,17,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,True,True,False,1.4,False
2024-01-25,Thursday,1,2024-01-25 19:37,19,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,False,4.5,False
2024-01-25,Thursday,1,2024-01-25 21:30,21,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,storm,False,False,False,5.3,True
2024-01-25,Thursday,1,2024-01-25 21:33,21,Cologne Hbf,Berlin Hbf,ICE,snow,False,False,False,15.1,True
2024-01-25,Thursday,1,2024-01-25 21:41,21,Munich Hbf,Augsburg Hbf,RE,snow,True,False,False,5.0,False
2024-01-26,Friday,1,2024-01-26 10:20,10,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,False,0.8,False
2024-01-26,Friday,1,2024-01-26 10:22,10,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,7.9,True
2024-01-26,Friday,1,2024-01-26 11:57,11,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,True,False,False,9.8,True
2024-01-26,Friday,1,2024-01-26 14:20,14,Leipzig Hbf,Dresden Hbf,RE,clear,False,False,False,1.4,False
2024-01-26,Friday,1,2024-01-26 15:46,15,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,False,False,6.2,True
2024-01-26,Friday,1,2024-01-26 17:21,17,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,False,2.6,False
2024-01-26,Friday,1,2024-01-26 20:15,20,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,True,False,False,0.6,False
2024-01-27,Saturday,1,2024-01-27 08:27,8,Berlin Hbf,Hamburg Hbf,ICE,rain,False,True,True,7.0,True
2024-01-27,Saturday,1,2024-01-27 09:07,9,Cologne Hbf,Berlin Hbf,ICE,rain,False,False,True,4.2,False
2024-01-27,Saturday,1,2024-01-27 11:29,11,Munich Hbf,Frankfurt(Main) Hbf,ICE,snow,False,False,True,10.7,True
2024-01-27,Saturday,1,2024-01-27 12:08,12,Leipzig Hbf,Dresden Hbf,RE,storm,False,False,True,2.9,False
2024-01-27,Saturday,1,2024-01-27 12:24,12,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,True,1.9,False
2024-01-27,Saturday,1,2024-01-27 14:34,14,Munich Hbf,Augsburg Hbf,RE,rain,False,False,True,1.9,False
2024-01-28,Sunday,1,2024-01-28 06:04,6,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,False,True,2.0,False
2024-01-28,Sunday,1,2024-01-28 07:17,7,Cologne Hbf,Bonn Hbf,RE,snow,False,True,True,4.7,False
2024-01-28,Sunday,1,2024-01-28 07:56,7,Cologne Hbf,Berlin Hbf,ICE,clear,False,True,True,1.4,False
2024-01-28,Sunday,1,2024-01-28 08:57,8,Cologne Hbf,Berlin Hbf,ICE,clear,False,True,True,1.0,False
2024-01-28,Sunday,1,2024-01-28 10:44,10,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,True,4.6,False
2024-01-28,Sunday,1,2024-01-28 14:55,14,Cologne Hbf,Bonn Hbf,RE,clear,False,False,True,2.3,False
2024-01-28,Sunday,1,2024-01-28 15:44,15,Munich Hbf,Augsburg Hbf,RE,snow,False,False,True,2.9,False
2024-01-28,Sunday,1,2024-01-28 17:04,17,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,True,True,49.6,True
2024-01-28,Sunday,1,2024-01-28 18:13,18,Munich Hbf,Frankfurt(Main) Hbf,ICE,snow,False,True,True,10.9,True
2024-01-29,Monday,1,2024-01-29 05:43,5,Cologne Hbf,Bonn Hbf,RE,snow,False,False,False,4.1,False
2024-01-29,Monday,1,2024-01-29 08:26,8,Cologne Hbf,Bonn Hbf,RE,snow,False,True,False,3.2,False
2024-01-29,Monday,1,2024-01-29 09:40,9,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,1.9,False
2024-01-29,Monday,1,2024-01-29 16:27,16,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,False,False,1.7,False
2024-01-29,Monday,1,2024-01-29 17:04,17,Cologne Hbf,Bonn Hbf,RE,rain,False,True,False,0.9,False
2024-01-29,Monday,1,2024-01-29 17:40,17,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,True,True,False,0.7,False
2024-01-29,Monday,1,2024-01-29 17:41,17,Cologne Hbf,Bonn Hbf,RE,snow,False,True,False,2.2,False
2024-01-29,Monday,1,2024-01-29 18:17,18,Berlin Hbf,Hamburg Hbf,ICE,rain,False,True,False,2.1,False
2024-01-29,Monday,1,2024-01-29 18:55,18,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,False,4.7,False
2024-01-29,Monday,1,2024-01-29 20:32,20,Berlin Hbf,Hamburg Hbf,ICE,rain,False,False,False,8.4,True
2024-01-29,Monday,1,2024-01-29 20:40,20,Hamburg Hbf,Hannover Hbf,IC,snow,False,False,False,3.4,False
2024-01-30,Tuesday,1,2024-01-30 05:03,5,Berlin Hbf,Potsdam Hbf,S-Bahn,snow,False,False,False,1.9,False
2024-01-30,Tuesday,1,2024-01-30 08:21,8,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,True,False,5.6,True
2024-01-30,Tuesday,1,2024-01-30 08:43,8,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,False,True,False,3.3,False
2024-01-30,Tuesday,1,2024-01-30 09:12,9,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,True,False,False,0.5,False
2024-01-30,Tuesday,1,2024-01-30 12:40,12,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,False,False,5.9,True
2024-01-30,Tuesday,1,2024-01-30 13:48,13,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,3.9,False
2024-01-30,Tuesday,1,2024-01-30 14:30,14,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,2.0,False
2024-01-30,Tuesday,1,2024-01-30 16:03,16,Munich Hbf,Augsburg Hbf,RE,clear,False,False,False,3.2,False
2024-01-30,Tuesday,1,2024-01-30 17:03,17,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,False,8.8,True
2024-01-30,Tuesday,1,2024-01-30 18:18,18,Hamburg Hbf,Hannover Hbf,IC,clear,False,True,False,2.8,False
2024-01-30,Tuesday,1,2024-01-30 20:41,20,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,False,2.5,False
2024-01-30,Tuesday,1,2024-01-30 20:56,20,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,snow,False,False,False,7.1,True
2024-01-30,Tuesday,1,2024-01-30 21:49,21,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,2.5,False
2024-01-31,Wednesday,1,2024-01-31 10:12,10,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,False,3.0,False
2024-01-31,Wednesday,1,2024-01-31 10:38,10,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,True,False,False,0.2,False
2024-01-31,Wednesday,1,2024-01-31 15:07,15,Leipzig Hbf,Dresden Hbf,RE,snow,True,False,False,4.5,False
2024-01-31,Wednesday,1,2024-01-31 18:46,18,Cologne Hbf,Berlin Hbf,ICE,clear,False,True,False,6.8,True
2024-01-31,Wednesday,1,2024-01-31 18:55,18,Hamburg Hbf,Hannover Hbf,IC,clear,False,True,False,4.9,False
2024-01-31,Wednesday,1,2024-01-31 19:40,19,Cologne Hbf,Berlin Hbf,ICE,snow,True,True,False,16.8,True
2024-01-31,Wednesday,1,2024-01-31 19:51,19,Hamburg Hbf,Hannover Hbf,IC,snow,False,True,False,5.5,True
2024-02-01,Thursday,2,2024-02-01 05:31,5,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,False,False,4.6,False
2024-02-01,Thursday,2,2024-02-01 05:37,5,Munich Hbf,Augsburg Hbf,RE,clear,False,False,False,0.9,False
2024-02-01,Thursday,2,2024-02-01 07:51,7,Munich Hbf,Augsburg Hbf,RE,clear,False,True,False,1.7,False
2024-02-01,Thursday,2,2024-02-01 08:40,8,Berlin Hbf,Hamburg Hbf,ICE,storm,False,True,False,6.0,True
2024-02-01,Thursday,2,2024-02-01 09:12,9,Munich Hbf,Augsburg Hbf,RE,snow,False,False,False,3.2,False
2024-02-01,Thursday,2,2024-02-01 11:24,11,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,storm,False,False,False,2.1,False
2024-02-01,Thursday,2,2024-02-01 12:30,12,Berlin Hbf,Hamburg Hbf,ICE,clear,True,False,False,10.9,True
2024-02-01,Thursday,2,2024-02-01 16:15,16,Munich Hbf,Frankfurt(Main) Hbf,ICE,snow,False,False,False,5.7,True
2024-02-01,Thursday,2,2024-02-01 16:37,16,Munich Hbf,Augsburg Hbf,RE,snow,False,False,False,5.9,True
2024-02-01,Thursday,2,2024-02-01 17:11,17,Cologne Hbf,Bonn Hbf,RE,snow,False,True,False,4.7,False
2024-02-01,Thursday,2,2024-02-01 21:00,21,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,False,0.2,False
2024-02-01,Thursday,2,2024-02-01 22:46,22,Hamburg Hbf,Hannover Hbf,IC,snow,False,False,False,8.7,True
2024-02-02,Friday,2,2024-02-02 05:50,5,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,1.3,False
2024-02-02,Friday,2,2024-02-02 06:04,6,Munich Hbf,Augsburg Hbf,RE,rain,False,False,False,1.8,False
2024-02-02,Friday,2,2024-02-02 06:33,6,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,False,4.7,False
2024-02-02,Friday,2,2024-02-02 07:04,7,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,True,False,6.4,True
2024-02-02,Friday,2,2024-02-02 07:08,7,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,False,True,False,2.5,False
2024-02-02,Friday,2,2024-02-02 07:57,7,Leipzig Hbf,Dresden Hbf,RE,rain,False,True,False,1.3,False
2024-02-02,Friday,2,2024-02-02 08:20,8,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,False,1.2,False
2024-02-02,Friday,2,2024-02-02 08:39,8,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,True,False,0.7,False
2024-02-02,Friday,2,2024-02-02 09:58,9,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,snow,False,False,False,5.5,True
2024-02-02,Friday,2,2024-02-02 12:01,12,Cologne Hbf,Bonn Hbf,RE,rain,False,False,False,1.0,False
2024-02-02,Friday,2,2024-02-02 15:24,15,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,False,7.5,True
2024-02-02,Friday,2,2024-02-02 18:12,18,Leipzig Hbf,Dresden Hbf,RE,rain,False,True,False,2.1,False
2024-02-02,Friday,2,2024-02-02 18:32,18,Munich Hbf,Frankfurt(Main) Hbf,ICE,snow,False,True,False,15.9,True
2024-02-02,Friday,2,2024-02-02 18:53,18,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,True,False,6.8,True
2024-02-02,Friday,2,2024-02-02 19:28,19,Leipzig Hbf,Dresden Hbf,RE,snow,False,True,False,2.2,False
2024-02-02,Friday,2,2024-02-02 21:05,21,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,False,4.6,False
2024-02-03,Saturday,2,2024-02-03 06:56,6,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,True,5.5,True
2024-02-03,Saturday,2,2024-02-03 07:05,7,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,True,True,0.3,False
2024-02-03,Saturday,2,2024-02-03 07:10,7,Munich Hbf,Augsburg Hbf,RE,rain,False,True,True,0.5,False
2024-02-03,Saturday,2,2024-02-03 07:27,7,Leipzig Hbf,Dresden Hbf,RE,snow,False,True,True,7.3,True
2024-02-03,Saturday,2,2024-02-03 07:29,7,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,False,True,True,1.3,False
2024-02-03,Saturday,2,2024-02-03 07:56,7,Cologne Hbf,Bonn Hbf,RE,clear,False,True,True,1.9,False
2024-02-03,Saturday,2,2024-02-03 08:36,8,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,True,6.6,True
2024-02-03,Saturday,2,2024-02-03 09:19,9,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,False,True,2.8,False
2024-02-03,Saturday,2,2024-02-03 16:11,16,Cologne Hbf,Bonn Hbf,RE,snow,False,False,True,2.5,False
2024-02-03,Saturday,2,2024-02-03 18:00,18,Munich Hbf,Augsburg Hbf,RE,snow,True,True,True,10.0,True
2024-02-03,Saturday,2,2024-02-03 19:06,19,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,False,True,True,1.2,False
2024-02-03,Saturday,2,2024-02-03 19:26,19,Cologne Hbf,Berlin Hbf,ICE,rain,False,True,True,6.2,True
2024-02-03,Saturday,2,2024-02-03 21:48,21,Hamburg Hbf,Hannover Hbf,IC,snow,False,False,True,8.2,True
2024-02-03,Saturday,2,2024-02-03 22:47,22,Hamburg Hbf,Hannover Hbf,IC,rain,True,False,True,3.0,False
2024-02-03,Saturday,2,2024-02-03 22:59,22,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,True,1.5,False
2024-02-04,Sunday,2,2024-02-04 08:17,8,Cologne Hbf,Berlin Hbf,ICE,snow,False,True,True,8.7,True
2024-02-04,Sunday,2,2024-02-04 08:31,8,Berlin Hbf,Potsdam Hbf,S-Bahn,storm,True,True,True,3.6,False
2024-02-04,Sunday,2,2024-02-04 08:49,8,Hamburg Hbf,Hannover Hbf,IC,rain,False,True,True,3.3,False
2024-02-04,Sunday,2,2024-02-04 08:53,8,Cologne Hbf,Bonn Hbf,RE,clear,False,True,True,0.2,False
2024-02-04,Sunday,2,2024-02-04 09:23,9,Leipzig Hbf,Dresden Hbf,RE,rain,False,False,True,2.2,False
2024-02-04,Sunday,2,2024-02-04 13:53,13,Berlin Hbf,Hamburg Hbf,ICE,snow,False,False,True,13.4,True
2024-02-04,Sunday,2,2024-02-04 14:54,14,Munich Hbf,Augsburg Hbf,RE,snow,False,False,True,1.4,False
2024-02-04,Sunday,2,2024-02-04 15:40,15,Hamburg Hbf,Hannover Hbf,IC,snow,False,False,True,1.8,False
2024-02-04,Sunday,2,2024-02-04 15:49,15,Cologne Hbf,Berlin Hbf,ICE,rain,False,False,True,3.9,False
2024-02-04,Sunday,2,2024-02-04 16:17,16,Munich Hbf,Augsburg Hbf,RE,clear,False,False,True,4.8,False
2024-02-04,Sunday,2,2024-02-04 16:24,16,Munich Hbf,Augsburg Hbf,RE,storm,False,False,True,0.8,False
2024-02-04,Sunday,2,2024-02-04 17:41,17,Cologne Hbf,Bonn Hbf,RE,clear,False,True,True,1.8,False
2024-02-04,Sunday,2,2024-02-04 18:35,18,Munich Hbf,Augsburg Hbf,RE,snow,False,True,True,2.7,False
2024-02-04,Sunday,2,2024-02-04 21:20,21,Berlin Hbf,Hamburg Hbf,ICE,rain,False,False,True,3.9,False
2024-02-05,Monday,2,2024-02-05 05:17,5,Munich Hbf,Augsburg Hbf,RE,rain,False,False,False,1.8,False
2024-02-05,Monday,2,2024-02-05 06:06,6,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,False,False,3.0,False
2024-02-05,Monday,2,2024-02-05 07:53,7,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,True,False,17.7,True
2024-02-05,Monday,2,2024-02-05 16:43,16,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,False,False,1.6,False
2024-02-05,Monday,2,2024-02-05 17:04,17,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,False,1.9,False
2024-02-05,Monday,2,2024-02-05 18:44,18,Leipzig Hbf,Dresden Hbf,RE,rain,False,True,False,5.7,True
2024-02-05,Monday,2,2024-02-05 20:06,20,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,2.0,False
2024-02-06,Tuesday,2,2024-02-06 05:11,5,Munich Hbf,Frankfurt(Main) Hbf,ICE,storm,False,False,False,5.3,True
2024-02-06,Tuesday,2,2024-02-06 06:36,6,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,storm,False,False,False,3.8,False
2024-02-06,Tuesday,2,2024-02-06 07:29,7,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,False,4.6,False
2024-02-06,Tuesday,2,2024-02-06 07:36,7,Cologne Hbf,Bonn Hbf,RE,clear,False,True,False,3.5,False
